dep40_1;dep40_2;dep40_4;dep40_5;dep40_8;dep40_9;dep40_13;dep40_14;dep40_15;dep40_17;dep40_18;dep40_19;dep40_20;dep40_21;dep40_24;dep40_23;dep40_25;dep40_26;dep40_28;dep40_30;dep40_32;dep40_33;dep40_34;dep40_35;dep40_36;dep40_37;dep40_38;dep40_39;dep40_40;dep40_42;dep40_43;dep40_44;dep40_46;dep40_48;dep40_49;dep40_50;dep40_51;dep40_52;dep40_54;nps;prestige;admin_organization;admin_willing_to_help;program_complic;program_interest;program_useful;program_actual;program_tech_1;program_tech_2;program_tech_3;program_tech_4;program_tech_5;program_tech_6;program_tech_7;program_tech_8;program_tech_9;program_tech_10;program_tech_11;tutors_explanation;tutors_practice;tutors_plariarism;facilities_buildings;facilities_tech;facilities_materials;community_group;community_alumni;community_network;science_possib;finance_effectiveness;price_quality_ratio;bribes_experience;itevents_1;itevents_2;itevents_3;itevents_4;itevents_5;itevents_6;tutors_practics;employment_assistance;internships;change_vuz;year;diploma;murals;job
0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8;8;Трудно сказать;Трудно сказать;8;8;8;8;Дали основы;Дали основы;Не изучали;Дали основы;Дали основы;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Дали основы;8;8;8;8;8;8;8;8;8;Есть отдельные энтузиасты (преподаватели), которые вовлекают сту;8;Стоимость СООТВЕТСТВУЕТ качеству образования;Не сталкивался лично и не знаю никого, кто сталкивался;;;1;;;;Трудно сказать;Трудно сказать;Три и и более;Трудно сказать;2016 и позже;Учусь на бакалаврате (1-4 курс), еще не получил диплом;Заочно;Другое
0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;9;5;6;9;7;6;5;3;Дали основы;Дали основы;Дали основы;Дали основы;Дали основы;Не изучали;Дали основы;Не изучали;Не изучали;Не изучали;Дали основы;5;4;8;6;6;7;5;3;5;Есть отдельные энтузиасты (преподаватели), которые вовлекают сту;Трудно сказать;Стоимость СКОРЕЕ ЗАНИЖЕНА по сравнению с качеством образования (;Не сталкивался лично, но знаю людей, которые сталкивались;1;;;;;;Нет;Сотрудничал достаточно активно, но можно было и лучше;Три и и более;Ничего не стал бы менять: учился бы на той же кафедре/ том же факул;2014;Получил диплом магистра/ специалиста и не учился в аспирантуре;Очно;Тестировщик
0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1;4;1;3;6;1;2;1;Не изучали;Не изучали;Не изучали;Дали основы;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Дали основы;4;3;3;4;3;2;4;1;1;Факультет не вовлекает/ практически не вовлекает студентов в нау;1;Стоимость СИЛЬНО ЗАВЫШЕНА по сравнению качеством образования (об;Сталкивался лично;;;;;1;;Нет;Сотрудничал достаточно активно, но можно было и лучше;Две;Поступил бы в другой вуз в Украине;2016 и позже;Получил диплом бакалавра и учусь на магистра/ специалиста;Часть курсов очно, часть заочно;Разработчик
0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2;5;1;2;3;2;3;2;Дали основы;Не изучали;Не изучали;Дали основы;Дали основы;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Дали основы;2;3;5;3;3;4;9;1;8;Есть отдельные энтузиасты (преподаватели), которые вовлекают сту;1;Стоимость СКОРЕЕ ЗАВЫШЕНА  по сравнению качеством образования (о;Сталкивался лично;;1;;1;;;Нет;Сотрудничал, но мало;Ни одной;Поступил бы в другой вуз заграницей;2016 и позже;Учусь на бакалаврате (1-4 курс), еще не получил диплом;Очно;Разработчик
1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7;7;3;3;3;2;2;2;Дали основы;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Дали основы;Не изучали;Дали основы;5;4;6;6;4;9;6;5;7;Есть отдельные энтузиасты (преподаватели), которые вовлекают сту;1;Стоимость СИЛЬНО ЗАВЫШЕНА по сравнению качеством образования (об;Сталкивался лично;;;;;;;Нет;Сотрудничал, но мало;Ни одной;Ничего не стал бы менять: учился бы на той же кафедре/ том же факул;2016 и позже;Получил диплом бакалавра и учусь на магистра/ специалиста;Очно;Разработчик
0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8;10 - полностью согласен;5;4;8;6;5;3;Дали основы;Не изучали;Не изучали;Дали основы;Дали основы;Не изучали;Не изучали;Дали основы;Не изучали;Не изучали;Дали основы;7;6;8;4;5;10;9;6;10;Есть отдельные энтузиасты (преподаватели), которые вовлекают сту;3;Стоимость СКОРЕЕ ЗАВЫШЕНА  по сравнению качеством образования (о;Не сталкивался лично и не знаю никого, кто сталкивался;;;1;;;;Да, но недостаточно часто;Сотрудничал, но мало;Ни одной;Ничего не стал бы менять: учился бы на той же кафедре/ том же факул;2016 и позже;Учусь на бакалаврате (1-4 курс), еще не получил диплом;Очно;Менеджер проекта
0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;4;1 - совершенно не согласен;1;1;3;3;1;1;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;2;2;2;5;3;2;2;1;1;Есть отдельные энтузиасты (преподаватели), которые вовлекают сту;1;Стоимость СИЛЬНО ЗАВЫШЕНА по сравнению качеством образования (об;Сталкивался лично;;;;;;;Нет;Вообще не сотрудничал (никакой помощи в трудоустройстве);Ни одной;Поступил бы в другой вуз в Украине;2007;Получил диплом магистра/ специалиста и не учился в аспирантуре;Очно;Тестировщик
0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8;10 - полностью согласен;7;Трудно сказать;8;8;10;7;Не изучали;Не изучали;Не изучали;Дали основы;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Дали основы;7;5;8;4;5;7;7;3;6;Есть отдельные энтузиасты (преподаватели), которые вовлекают сту;5;Стоимость СООТВЕТСТВУЕТ качеству образования;Не сталкивался лично и не знаю никого, кто сталкивался;1;;1;;;;Да, но недостаточно часто;Сотрудничал достаточно активно, но можно было и лучше;Две;Ничего не стал бы менять: учился бы на той же кафедре/ том же факул;2012;Получил диплом магистра/ специалиста и не учился в аспирантуре;Очно;Другое
0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4;10 - полностью согласен;3;5;7;4;4;3;Не изучали;Не изучали;Не изучали;Дали основы;Дали основы;Не изучали;Не изучали;Дали основы;Не изучали;Не изучали;Дали всю необходимую для трудоустройства информацию;2;2;5;3;5;5;2;3;6;Факультет не вовлекает/ практически не вовлекает студентов в нау;1;Стоимость СИЛЬНО ЗАВЫШЕНА по сравнению качеством образования (об;Не сталкивался лично и не знаю никого, кто сталкивался;;;1;;;;Нет;Сотрудничал, но мало;Одну;Поступил бы в другой вуз заграницей;2015;Получил диплом бакалавра и не учусь на магистра/ специалиста;Очно;Разработчик
0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;8;8;10;10;8;9;10;8;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;Не изучали;9;8;4;8;9;9;8;7;10;Факультет активно вовлекает и поддерживает студентов в научно-ис;9;Стоимость СООТВЕТСТВУЕТ качеству образования;Сталкивался лично;1;1;1;;;;Да, но недостаточно часто;Сотрудничал достаточно активно, но можно было и лучше;Три и и более;Ничего не стал бы менять: учился бы на той же кафедре/ том же факул;2015;Получил диплом магистра/ специалиста и не учился в аспирантуре;Очно;Тестировщик
