"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
8308,"Другой",1200,0,"System Architect",10,8,"1С",,32,"мужской","Незаконченное высшее","ДонНТУ","False","элементарный","до 10 человек","Продуктовая","ERP"
8309,"Черкассы",1200,300,"Software Engineer",10,2,"Java",,34,"женский","Высшее","Другой вуз","False","ниже среднего","до 1000 человек","Аутстаффинговая","E-commerce"
8310,"Винница",1200,500,"Support",2,2,,,32,"мужской","Высшее","ХНУ [г. Хмельницкий]","False","выше среднего","свыше 1000 человек","Продуктовая","Gambling, GameDev"
8311,"Черновцы",1200,300,"QA Engineer",4,"0.5",,"Manual QA",27,"мужской","Высшее","ЧНУ им. Федьковича","False","выше среднего","до 50 человек","Аутстаффинговая","E-commerce, ERP, Mobile"
8312,"Киев",1200,600,"Designer",2,2,,,25,"женский","Высшее","Другой вуз","False","элементарный","до 1000 человек","Аутсорсинговая","GameDev"
8313,"Харьков",1200,300,"Software Engineer",1,1,"C++",,23,"мужской","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","Embedded, Hardware, Internet of Things"
8314,"Николаев",1195,195,"Senior QA engineer",8,3,,"Manual QA",31,"мужской","Два высших","ЧГУ им. Петра Могилы","False","выше среднего","до 1000 человек","Аутсорсинговая","E-commerce, Media"
8315,"Львов",1190,0,"Project manager",3,1,,,29,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 200 человек","Аутсорсинговая","Data Science, Embedded, Internet of Things"
8316,"Киев",1190,250,"HR",3,3,,,28,"женский","Кандидат","Другой вуз","False","выше среднего","до 50 человек","Другая","Big Data, Data Science, Machine Learning"
8317,"Житомир",1190,0,"Support",10,8,,,35,"мужской","Высшее","ЖГТУ","False","средний","свыше 1000 человек","Другая","Інша"
8318,"Львов",1175,-450,"Marketing",5,5,,,24,"женский","Высшее","Львовская Политехника","False","продвинутый","до 200 человек","Аутсорсинговая","Edtech, Fintech, Medtech"
8319,"Киев",1175,600,"HR",3,"0.5",,,23,"женский","Техникум / Колледж",,"False","средний","до 200 человек","Продуктовая","Big Data, High Load Systems, Machine Learning"
8320,"Винница",1170,400,"QA Engineer",2,1,,"Manual QA",26,"мужской","Высшее","КНЭУ","False","средний","до 1000 человек","Продуктовая","GameDev"
8321,"Киев",1170,700,"DevOps",2,1,,,22,"мужской","Высшее","НТУУ «КПИ»","False","ниже среднего","до 50 человек","Продуктовая","Cloud Computing, High Load Systems, Insurance"
8322,"Днепр",1165,305,"Software Engineer",2,2,"JavaScript",,33,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","до 50 человек","Аутсорсинговая","Fintech"
8323,"Киев",1160,0,"Software Engineer",3,2,"JavaScript",,23,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","средний","до 50 человек","Аутсорсинговая","Gambling, Інша"
8324,"Хмельницкий",1155,1080,"Software Engineer",3,3,"Ruby/Rails",,37,"мужской","Высшее","ХНУ [г. Хмельницкий]","False","выше среднего","до 10 человек","Продуктовая","E-commerce, Інша"
8325,"Полтава",1151,200,"Software Engineer",2,2,"Ruby/Rails",,27,"мужской","Незаконченное высшее","ДонНУ им. Васыля Стуса","False","ниже среднего","до 200 человек","Аутсорсинговая","Agriculture, E-commerce, Logistics"
8326,"Львов",1150,600,"Junior Software Engineer",2,2,"Інше",,21,"мужской","Еще студент","Львовская Политехника","True","выше среднего","свыше 1000 человек","Аутсорсинговая","Media, Mobile"
8327,"Винница",1150,200,"Software Engineer",3,3,"Swift",,22,"мужской","Высшее","ВНТУ","False","средний","до 200 человек","Продуктовая","E-commerce"
8328,"Одесса",1150,0,"QA Engineer",2,1,,"Manual QA",20,"мужской","Еще студент","ОНПУ","True","выше среднего","до 200 человек","Продуктовая","AR/VR, GameDev, Mobile"
8329,"Киев",1150,600,"DevOps",0,0,,,21,"мужской","Высшее","НАУ","False","выше среднего","до 200 человек","Аутсорсинговая","Agriculture, Edtech, Legal"
8330,"Киев",1150,50,"Junior QA engineer",3,3,,"Automation QA",27,"мужской","Высшее","КНЭУ","False","ниже среднего","до 10 человек","Аутстаффинговая","Adtech"
8331,"Другой",1150,550,"Software Engineer",1,1,"JavaScript",,25,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 200 человек","Продуктовая","Telecom"
8332,"Сумы",1150,150,"Senior QA engineer",4,4,,"Manual QA",25,"женский","Высшее","СумГУ","False","выше среднего","до 1000 человек","Продуктовая","Telecom"
8333,"Киев",1150,450,"Junior Software Engineer",2,"0.5","JavaScript",,27,"мужской","Высшее","ОНАС","False","выше среднего","до 1000 человек","Продуктовая","Telecom"
8334,"Харьков",1150,450,"Junior Software Engineer",3,3,"Ruby/Rails",,25,"мужской","Высшее","НТУ «ХПИ»","False","ниже среднего","до 50 человек","Аутсорсинговая","Edtech, Insurance, Logistics"
8335,"Киев",1150,150,"HTML Coder",3,1,,,25,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 50 человек","Продуктовая","Інша"
8336,"Днепр",1150,400,"Software Engineer",2,2,"JavaScript",,21,"женский","Еще студент","ДНУ им. Гончара","True","выше среднего","до 200 человек","Аутсорсинговая","Internet of Things"
8337,"Киев",1150,150,"QA Engineer",3,2,,"Manual QA",26,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","GameDev"
8338,"Киев",1150,150,"Junior Software Engineer",2,1,"JavaScript",,31,"мужской","Незаконченное высшее","НАУ","False","элементарный","до 200 человек","Продуктовая","Інша"
8339,"Киев",1150,200,"Project manager",3,2,,,26,"женский","Два высших","КНУ им. Шевченко","False","выше среднего","до 10 человек","Стартап","Internet of Things"
8340,"Киев",1150,350,"Marketing",1,1,,,24,"женский","Высшее","НаУКМА","False","продвинутый","до 200 человек","Продуктовая","Mobile"
8341,"Львов",1150,300,"Support",10,1,,,33,"мужской","Два высших","Львовская Политехника","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Fintech"
8342,"Киев",1150,400,"HR",4,"0.5",,,28,"женский","Кандидат","НТУУ «КПИ»","False","средний","свыше 1000 человек","Продуктовая","Telecom"
8343,"Харьков",1150,150,"QA Engineer",2,2,,"General QA",26,"мужской","Два высших","ХНУРЭ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","E-commerce"
8344,"Харьков",1150,450,"Business analyst",2,"0.5",,,21,"женский","Незаконченное высшее","ХНУРЭ","False","выше среднего","до 1000 человек","Аутсорсинговая","Logistics"
8345,"Харьков",1150,200,"Sales manager",3,1,,,25,"мужской","Высшее","Другой вуз","False","выше среднего","до 10 человек","Аутсорсинговая","E-commerce, Інша"
8346,"Киев",1150,-600,"HR",10,5,,,34,"женский","Два высших","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Logistics, Medtech, Security"
8347,"Одесса",1150,200,"QA Engineer",4,2,,"Manual QA",31,"мужской","Высшее",,"False","средний","до 1000 человек","Продуктовая","E-commerce, Mobile"
8348,"Киев",1150,250,"Business analyst",2,1,,,29,"женский","Высшее","НТУУ «КПИ»","False","ниже среднего","до 200 человек","Продуктовая","E-commerce"
8349,"Днепр",1150,0,"System Analyst",3,3,,,35,"женский","Высшее","Другой вуз","False","средний","свыше 1000 человек","Продуктовая","Fintech"
8350,"Львов",1150,450,"Designer",2,2,,,23,"женский","Высшее","Другой вуз","False","выше среднего","до 200 человек","Аутсорсинговая","Fintech, Media, Mobile"
8351,"Другой",1150,200,"QA Engineer",2,2,,"Automation QA",22,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","E-commerce, Legal"
8352,"Другой",1150,600,"Junior Software Engineer",3,"0.5","JavaScript",,26,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Аутсорсинговая","Medtech"
8353,"Винница",1150,300,"Software Engineer",5,2,"Java",,25,"мужской","Высшее","ВНТУ","False","ниже среднего","до 1000 человек","Продуктовая","Gambling"
8354,"Киев",1150,0,"Marketing",10,1,,,34,"женский","Высшее","КНЭУ","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Інша"
8355,"Харьков",1150,350,"Project manager",2,"0.5",,,24,"женский","Высшее","ХНУ им. Каразина","False","продвинутый","свыше 1000 человек","Продуктовая","Інша"
8356,"Харьков",1150,200,"Designer",10,3,,,34,"женский","Высшее","ХАИ","False","средний","до 50 человек","Аутсорсинговая","E-commerce, Mobile, Інша"
8357,"Киев",1148,806,"Junior QA engineer",1,"0.5",,"Manual QA",28,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 10 человек","Стартап","Mobile, Інша"
8358,"Ровно",1145,470,"QA Engineer",2,3,,"Automation QA",32,"женский","Высшее","ЛНУ им. Франко","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Cloud Computing, Security"
8359,"Харьков",1140,100,"Software Engineer",3,1,"PHP",,25,"мужской","Высшее","ХНЭУ","False","средний","до 1000 человек","Аутсорсинговая","E-commerce, ERP"
8360,"Херсон",1140,250,"QA Engineer",3,3,,"General QA",22,"женский","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Blockchain, Media, Telecom"
8361,"Харьков",1140,500,"Junior Software Engineer",2,2,"C#/.NET",,26,"женский","Высшее","ДонНУ им. Васыля Стуса","False","выше среднего","до 10 человек","Продуктовая","Machine Learning, Інша"
8362,"Кропивницкий",1140,300,"Software Engineer",3,2,"PHP",,24,"мужской","Кандидат","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Insurance"
8363,"Другой",1140,610,"QA Engineer",2,"0.25",,"Manual QA",23,"мужской","Высшее","НАУ","False","выше среднего","до 1000 человек","Продуктовая","E-commerce"
8364,"Киев",1140,700,"Software Engineer",1,1,"Java",,23,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","E-commerce"
8365,"Киев",1140,180,"Business analyst",4,1,,,28,"мужской","Высшее","КНУ им. Шевченко","False","ниже среднего","свыше 1000 человек","Продуктовая","Robotics"
8366,"Киев",1136,-635,"Data Analyst",3,3,,,24,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Продуктовая","Adtech"
8367,"Львов",1125,500,"Software Engineer",2,"0.5","JavaScript",,23,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 50 человек","Аутстаффинговая","Mobile"
8368,"Киев",1125,-200,"Marketing",3,1,,,28,"мужской","Высшее","НТУУ «КПИ»","False","элементарный","до 1000 человек","Аутстаффинговая","E-commerce, Media, Telecom"
8369,"Киев",1123,273,"HR",2,"0.25",,,25,"женский","Среднее",,"False","продвинутый","до 1000 человек","Продуктовая","GameDev"
8370,"Харьков",1120,100,"Copywriter",4,2,,,24,"женский","Высшее","ХНУ им. Каразина","False","продвинутый","до 200 человек","Аутсорсинговая","Fintech"
8371,"Киев",1120,372,"Support",7,3,,,25,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Big Data, Data Science, Інша"
8372,"Львов",1120,250,"QA Engineer",3,3,,"Manual QA",31,"мужской","Высшее","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","GameDev"
8373,"Киев",1118,618,"Project manager",2,0,,,23,"мужской","Незаконченное высшее","Другой вуз","False","средний","до 1000 человек","Продуктовая","E-commerce"
8374,"Киев",1115,0,"HR",6,4,,,29,"женский","Высшее","НАУ","False","выше среднего","до 10 человек","Аутстаффинговая","Embedded, Internet of Things, Telecom"
8375,"Харьков",1111,1000,"Software Engineer",1,"0.5","TypeScript",,23,"мужской","Техникум / Колледж",,"False","выше среднего","до 200 человек","Аутсорсинговая","Інша"
8376,"Днепр",1111,-111,"Software Engineer",8,5,"R",,32,"мужской","Среднее",,"False","средний","до 10 человек","Аутстаффинговая","Agriculture"
8377,"Киев",1110,400,"QA Engineer",2,2,,"General QA",24,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Другая","E-commerce, Fintech"
8378,"Киев",1110,600,"QA Engineer",1,1,,"Automation QA",21,"мужской","Еще студент","НАУ","True","средний","свыше 1000 человек","Аутсорсинговая","E-commerce"
8379,"Львов",1110,600,"Software Engineer",2,2,"Ruby/Rails",,25,"женский","Два высших","ЛНУ им. Франко","False","продвинутый","до 200 человек","Аутсорсинговая","Інша"
8380,"Тернополь",1105,350,"Software Engineer",3,3,"C#/.NET",,23,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Інша"
8381,"Киев",1101,400,"Junior Software Engineer",2,1,"C#/.NET",,21,"женский","Еще студент","НТУУ «КПИ»","True","средний","свыше 1000 человек","Другая","Інша"
8382,"Харьков",1100,600,"Junior Software Engineer",3,2,"PHP",,22,"мужской","Еще студент","НТУ «ХПИ»","True","средний","до 200 человек","Аутсорсинговая","E-commerce"
8383,"Львов",1100,600,"QA Engineer",2,0,,"Manual QA",23,"мужской","Высшее","Львовская Политехника","False","средний","до 1000 человек","Продуктовая","Edtech"
8384,"Харьков",1100,0,"Software Engineer",1,"0.25","Python",,22,"мужской","Еще студент","ХНУ им. Каразина","True","выше среднего","до 50 человек","Аутсорсинговая","Adtech"
8385,"Хмельницкий",1100,0,"Software Engineer",4,2,"TypeScript",,21,"мужской","Высшее","ХНУ [г. Хмельницкий]","False","выше среднего","до 50 человек","Аутсорсинговая","Insurance, Інша"
8386,"Киев",1100,500,"QA Engineer","0.5","0.5",,"Manual QA",32,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Продуктовая","Gambling"
8387,"Тернополь",1100,0,"QA Engineer",2,2,,"General QA",22,"мужской","Высшее",,"False","средний","до 200 человек","Аутстаффинговая","Mobile"
8388,"Киев",1100,600,"QA Engineer",2,"0.5",,"Manual QA",29,"женский","Два высших","Другой вуз","False","средний","до 200 человек","Продуктовая","GameDev"
8389,"Одесса",1100,1100,"Software Engineer",3,2,"Java",,24,"мужской","Высшее","ОНПУ","False","выше среднего","до 50 человек","Продуктовая","Travel"
8390,"Днепр",1100,500,"QA Engineer",3,3,,"Manual QA",27,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","E-commerce"
8391,"Харьков",1100,400,"Software Engineer",3,1,"Swift",,25,"мужской","Высшее","ХАИ","False","средний","до 200 человек","Аутсорсинговая","Media, Mobile"
8392,"Львов",1100,600,"Junior Software Engineer",2,2,"JavaScript",,27,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Media"
8393,"Киев",1100,100,"Marketing",3,1,,,25,"мужской","Высшее","КНЭУ","False","выше среднего","до 1000 человек","Аутсорсинговая","E-commerce"
8394,"Киев",1100,500,"Software Engineer",3,2,"1С",,29,"женский","Два высших","НаУКМА","False","средний","до 200 человек","Продуктовая","ERP"
8395,"Днепр",1100,0,"HR",7,1,,,40,"женский","Высшее","ДНУ им. Гончара","False","средний","до 50 человек","Аутсорсинговая","Інша"
8396,"Львов",1100,200,"Software Engineer",1,1,"JavaScript",,20,"мужской","Еще студент","Львовская Политехника","True","выше среднего","до 50 человек","Продуктовая","Telecom"
8397,"Одесса",1100,300,"Marketing",3,2,,,25,"женский","Два высших","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","Інша"
8398,"Киев",1100,500,"Junior Software Engineer",1,"0.25","JavaScript",,27,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 1000 человек","Продуктовая","Інша"
8399,"Львов",1100,200,"QA Engineer",3,"0.25",,"General QA",29,"женский","Высшее",,"False","продвинутый","до 50 человек","Стартап","Інша"
8400,"Львов",1100,-200,"Software Engineer",4,"0.5","Other",,29,"мужской","Высшее","ЛНУ им. Франко","False","ниже среднего","до 200 человек","Аутсорсинговая","E-commerce"
8401,"Киев",1100,200,"Project manager",1,1,,,26,"женский","Высшее","Другой вуз","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Telecom"
8402,"Хмельницкий",1100,355,"Software Engineer",5,4,"JavaScript",,28,"мужской","Незаконченное высшее","ХНУ [г. Хмельницкий]","False","средний","до 50 человек","Аутсорсинговая","E-commerce, Fintech"
8403,"Львов",1100,100,"ERP / CRM",5,3,,,25,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Продуктовая","GameDev"
8404,"Львов",1100,0,"Software Engineer",4,3,"JavaScript",,31,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Продуктовая","Gambling"
8405,"Киев",1100,600,"QA Engineer",3,1,,"General QA",32,"женский","Два высших","СумГУ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Fintech"
8406,"Киев",1100,200,"Project manager",4,2,,,32,"женский","Высшее","КНЭУ","False","выше среднего","до 200 человек","Продуктовая","E-commerce"
8407,"Киев",1100,600,"Junior Software Engineer",1,1,"Swift",,26,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Продуктовая","Інша"
8408,"Киев",1100,0,"QA Engineer",1,1,,"Manual QA",35,"женский","Высшее","НАУ","False","средний","до 50 человек","Другая","ERP, Інша"
8409,"Львов",1100,200,"Software Engineer",4,3,"PHP",,29,"мужской","Два высших","Другой вуз","False","продвинутый","до 50 человек","Аутсорсинговая","Manufacturing"
8410,"Киев",1100,100,"Software Engineer",2,1,"TypeScript",,23,"женский","Высшее","НаУКМА","False","выше среднего","до 50 человек","Аутсорсинговая","Blockchain, Fintech"
8411,"Киев",1100,0,"Junior Software Engineer",1,1,"C",,23,"мужской","Высшее","КНУСА","False","выше среднего","свыше 1000 человек","Продуктовая","Embedded, Hardware, Security"
8412,"Харьков",1100,700,"Software Engineer",3,1,"C#/.NET",,25,"мужской","Еще студент","Другой вуз","True","выше среднего","до 50 человек","Аутсорсинговая","Gambling, Insurance"
8413,"Львов",1100,150,"Junior Software Engineer",2,1,"C#/.NET",,31,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 10 человек","Аутсорсинговая","Інша"
8414,"Одесса",1100,-400,"Marketing",5,2,,,39,"мужской","Высшее","ОНПУ","False","средний","до 50 человек","Продуктовая","Automotive"
8415,"Киев",1100,300,"Software Engineer",1,1,"JavaScript",,31,"мужской","Высшее","КНУТД","False","средний","до 10 человек","Другая","Інша"
8416,"Хмельницкий",1100,600,"Software Engineer",3,2,"C#/.NET",,23,"мужской","Высшее","ХНУ [г. Хмельницкий]","False","выше среднего","до 10 человек","Аутсорсинговая","E-commerce, Mobile, Travel"
8417,"Харьков",1100,300,"QA Engineer",3,1,,"General QA",32,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Blockchain"
8418,"Винница",1100,300,"Junior Software Engineer",2,2,"JavaScript",,22,"мужской","Два высших","ДонНУ им. Васыля Стуса","False","выше среднего","до 1000 человек","Аутсорсинговая","E-commerce"
8419,"Винница",1100,700,"Designer",3,"0.5",,,23,"женский","Техникум / Колледж",,"False","выше среднего","свыше 1000 человек","Аутсорсинговая","Інша"
8420,"Харьков",1100,1100,"Data Scientist",1,1,,,20,"мужской","Еще студент","ХНУРЭ","True","выше среднего","до 200 человек","Аутстаффинговая","Agriculture, E-commerce, Geospatial"
8421,"Запорожье",1100,160,"Software Engineer",3,2,"Python",,25,"мужской","Высшее","ЗНТУ","False","средний","до 200 человек","Аутсорсинговая","ERP"
8422,"Львов",1100,550,"Junior Software Engineer",2,2,"JavaScript",,22,"женский","Высшее","Львовская Политехника","False","выше среднего","до 200 человек","Аутсорсинговая","E-commerce"
8423,"Днепр",1100,700,"Junior Software Engineer",2,2,"JavaScript",,21,"мужской","Еще студент","Другой вуз","True","выше среднего","до 50 человек","Аутсорсинговая","Geospatial, Logistics, Інша"
8424,"Киев",1100,200,"Designer",2,1,,,22,"женский","Незаконченное высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Продуктовая","Інша"
8425,"Одесса",1100,-300,"Marketing",4,1,,,22,"мужской","Высшее","ОНПУ","False","средний","до 10 человек","Продуктовая","Big Data, E-commerce, Travel"
8426,"Львов",1100,600,"Junior Software Engineer",2,2,"C#/.NET",,28,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Hardware, Manufacturing"
8427,"Днепр",1100,0,"Software Engineer",3,1,"Kotlin",,26,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 50 человек","Аутсорсинговая","Mobile"
8428,"Одесса",1100,0,"QA Engineer",2,2,,"Manual QA",28,"мужской","Два высших","ОНУ им. Мечникова","False","продвинутый","до 200 человек","Продуктовая","Mobile, Security"
8429,"Днепр",1100,200,"QA Engineer",3,1,,"Manual QA",27,"женский","Высшее","Другой вуз","False","выше среднего","до 10 человек","Аутстаффинговая","Інша"
8430,"Киев",1100,400,"Junior Software Engineer",1,1,"C#/.NET",,38,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","Medtech"
8431,"Киев",1100,0,"Designer",2,0,,,27,"женский","Незаконченное высшее","НТУ «ХПИ»","False","средний","до 10 человек","Продуктовая","GameDev"
8432,"Харьков",1100,200,"QA Engineer",2,1,,"Automation QA",28,"женский","Высшее",,"False","средний","свыше 1000 человек","Аутстаффинговая","Legal"
8433,"Киев",1100,200,"Marketing","0.5","0.25",,,22,"мужской","Высшее","КНЭУ","False","выше среднего","до 200 человек","Продуктовая","Media"
8434,"Львов",1100,300,"Software Engineer",4,1,"PHP",,22,"мужской","Еще студент","Другой вуз","True","ниже среднего","до 50 человек","Аутсорсинговая","E-commerce"
8435,"Львов",1100,0,"HR",4,4,,,28,"женский","Высшее","ЛНУ им. Франко","False","выше среднего","до 200 человек","Аутсорсинговая","E-commerce, Fintech, Інша"
8436,"Львов",1100,300,"QA Engineer",6,"0.5",,"Manual QA",29,"женский","Два высших","ОНУ им. Мечникова","False","выше среднего","до 50 человек","Аутсорсинговая","Інша"
8437,"Харьков",1100,350,"Software Engineer",3,"0.5","PHP",,24,"мужской","Еще студент","НТУ «ХПИ»","True","средний","до 200 человек","Аутсорсинговая","E-commerce, Manufacturing"
8438,"Одесса",1100,200,"QA Engineer",3,2,,"Manual QA",26,"женский","Высшее","Другой вуз","False","средний","до 1000 человек","Аутстаффинговая","Fintech"
8439,"Днепр",1100,200,"Software Engineer",5,2,"PHP",,32,"мужской","Высшее","Другой вуз","False","элементарный","до 50 человек","Продуктовая","Fintech"
8440,"Днепр",1100,200,"Software Engineer",3,1,"PHP",,24,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 1000 человек","Продуктовая","Інша"
8441,"Харьков",1100,0,"Senior Software Engineer",10,10,"1С",,43,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Другая","Інша"
8442,"Чернигов",1100,300,"Software Engineer",4,2,"TypeScript",,33,"мужской","Высшее","ЧНТУ","False","выше среднего","до 10 человек","Аутстаффинговая","E-commerce, Travel"
8443,"Киев",1100,300,"QA Engineer",2,1,,"Manual QA",34,"женский","Два высших","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Продуктовая","ERP, Logistics, Manufacturing"
8444,"Киев",1100,1100,"Software Engineer","0.5","0.25","JavaScript",,21,"мужской","Еще студент","КНУ им. Шевченко","True","выше среднего","до 50 человек","Продуктовая","Adtech"
8445,"Винница",1100,350,"Software Engineer",1,1,"Java",,22,"женский","Высшее","ВНТУ","False","элементарный","до 1000 человек","Продуктовая","GameDev"
8446,"Одесса",1100,100,"Project manager",3,2,,,34,"мужской","Высшее","ОНАС","False","средний","до 1000 человек","Аутсорсинговая","Інша"
8447,"Днепр",1100,250,"Data Scientist",2,2,,,23,"женский","Высшее","ДНУ им. Гончара","False","средний","до 10 человек","Другая","Data Science, Machine Learning, Інша"
8448,"Харьков",1100,700,"Junior Software Engineer",2,"0.25","JavaScript",,25,"мужской","Высшее","ХНУ им. Каразина","False","средний","до 200 человек","Аутстаффинговая","Gambling"
8449,"Львов",1100,200,"Software Engineer",2,2,"JavaScript",,23,"мужской","Высшее","Львовская Политехника","False","ниже среднего","до 10 человек","Стартап","Mobile"
8450,"Черкассы",1100,50,"DBA",5,3,,,40,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","E-commerce"
8451,"Днепр",1100,600,"Software Engineer",1,1,"JavaScript",,33,"женский","Высшее","ДонНТУ","False","средний","до 50 человек","Продуктовая","Edtech"
8452,"Николаев",1100,600,"Software Engineer",1,1,"PHP",,36,"мужской","Высшее","Другой вуз","False","выше среднего","до 10 человек","Продуктовая","Інша"
8453,"Харьков",1100,400,"QA Engineer",2,2,,"Manual QA",23,"мужской","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","E-commerce"
8454,"Харьков",1100,400,"Junior Software Engineer",2,1,"C#/.NET",,32,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутсорсинговая","Інша"
8455,"Днепр",1100,250,"HTML Coder",2,1,,,29,"мужской","Высшее","ДНУЖТ","False","средний","до 200 человек","Аутсорсинговая","E-commerce"
8456,"Харьков",1100,500,"Junior QA engineer",2,1,,"Automation QA",25,"мужской","Высшее","НТУ «ХПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Інша"
8457,"Киев",1100,-300,"Project manager",6,2,,,27,"женский","Высшее",,"False","выше среднего","до 10 человек","Продуктовая","E-commerce, Mobile"
8458,"Житомир",1100,500,"Software Engineer",3,"0.5","JavaScript",,33,"мужской","Высшее","ЖГТУ","False","средний","свыше 1000 человек","Аутсорсинговая","E-commerce"
8459,"Киев",1100,400,"Software Engineer",2,2,"C#/.NET",,21,"женский","Еще студент","КНУ им. Шевченко","True","выше среднего","свыше 1000 человек","Аутсорсинговая","Legal"
8460,"Харьков",1100,300,"Designer",4,3,,,25,"мужской","Среднее",,"False","средний","свыше 1000 человек","Аутсорсинговая","Adtech, Internet of Things"
8461,"Киев",1100,0,"Junior Software Engineer",1,1,"Java",,21,"женский","Незаконченное высшее","НТУУ «КПИ»","False","средний","до 200 человек","Продуктовая","Інша"
8462,"Львов",1100,200,"Technical writer",2,2,,,32,"женский","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Gambling"
8463,"Житомир",1100,400,"QA Engineer",4,2,,"Manual QA",27,"мужской","Высшее",,"False","выше среднего","до 1000 человек","Продуктовая","Gambling, GameDev"
8464,"Киев",1100,200,"HR",4,2,,,27,"женский","Высшее","КНЭУ","False","выше среднего","до 1000 человек","Продуктовая","Edtech"
8465,"Харьков",1100,300,"Software Engineer",2,2,"Java",,31,"мужской","Высшее","НТУ «ХПИ»","False","ниже среднего","до 200 человек","Аутсорсинговая","Telecom"
8466,"Винница",1100,0,"Software Engineer",3,3,"PHP",,35,"мужской","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Продуктовая","Adtech"
8467,"Львов",1100,-400,"Software Engineer",6,2,"C#/.NET",,27,"женский","Высшее","ЗНТУ","False","выше среднего","до 50 человек","Аутстаффинговая","Agriculture, Manufacturing"
8468,"Львов",1100,400,"Software Engineer",1,1,"Java",,32,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","E-commerce"
8469,"Днепр",1100,200,"Data Analyst",1,3,,,34,"мужской","Высшее","ЗНТУ","False","выше среднего","до 200 человек","Продуктовая","E-commerce"
8470,"Киев",1100,200,"HR",4,0,,,24,"женский","Высшее","КНЭУ","False","средний","до 50 человек","Продуктовая","Blockchain, E-commerce, Fintech"
8471,"Полтава",1100,300,"Software Engineer",3,2,"JavaScript",,33,"женский","Высшее","Другой вуз","False","продвинутый","до 50 человек","Аутсорсинговая","Media"
8472,"Харьков",1100,300,"QA Engineer",2,2,,"Manual QA",25,"женский","Высшее","НТУ «ХПИ»","False","средний","до 50 человек","Продуктовая","E-commerce, Machine Learning"
