"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"8312","Харьков",2200,400,"Project manager",6,4,"","",25,"женский","Высшее","НТУ «ХПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"8313","Киев",1000,400,"HR",3,2,"","",25,"женский","Высшее","Другой вуз","False","ниже среднего","до 1000 человек","Аутстаффинговая","Другое"
"8314","Киев",1600,500,"Software Engineer",3,1,"JavaScript","",33,"мужской","Кандидат","НТУУ «КПИ»","False","средний","до 50 человек","Аутсорсинговая","eCommerce"
"8315","Киев",1700,500,"QA engineer",4,0.5,"","General QA",29,"мужской","Два высших","Другой вуз","False","средний","до 50 человек","Стартап","Android,iOS"
"8316","Удаленно",5800,800,"Senior Software Engineer",10,0.25,"Golang","",35,"мужской","Высшее","НАУ","False","продвинутый","до 200 человек","Аутсорсинговая","Другое"
"8317","Львов",1800,300,"Software Engineer",2,2,"JavaScript","",22,"мужской","Высшее","НАУ","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"8318","Киев",1000,1000,"Junior QA engineer",2,1,"","Performance QA",35,"мужской","Высшее","КНУ им. Шевченко","False","продвинутый","до 10 человек","Аутсорсинговая","eCommerce"
"8319","Житомир",286,36,"Junior Software Engineer",1.5,1.5,"Other","",22,"мужской","Высшее","Другой вуз","True","средний","до 50 человек","Аутстаффинговая","eCommerce,Корпоративные системы"
"8320","Киев",400,0,"Project manager",1,0.5,"","",25,"мужской","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Другая","eCommerce"
"8321","Киев",300,50,"Junior Software Engineer",0.25,0.25,"C#/.NET","",24,"мужской","Незаконченное высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Корпоративные системы"
"8322","Львов",650,250,"HR",3,1.5,"","",24,"женский","Высшее","Львовская Политехника","False","средний","до 50 человек","Аутсорсинговая","Другое"
"8323","Киев",300,0,"Junior QA engineer",0,0,"","Automation QA",21,"мужской","Незаконченное высшее","НАУ","True","средний","до 50 человек","Продуктовая","Веб-разработка"
"8324","Харьков",1500,500,"Software Engineer",2,2,"JavaScript","",23,"мужской","Высшее","ХАИ","False","средний","до 200 человек","Аутстаффинговая","Веб-разработка"
"8325","Харьков",1600,1300,"Junior Software Engineer",1,1,"Swift","",23,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 1000 человек","Другая","iOS"
"8326","Киев",800,74,"HR",3,2,"","",26,"женский","Высшее","КНУ им. Шевченко","False","продвинутый","до 10 человек","Продуктовая","eCommerce"
"8327","Киев",1500,900,"Technical Lead",1.5,1,"JavaScript","",23,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 10 человек","Продуктовая","Веб-разработка"
"8328","Киев",200,10,"Junior QA engineer",0,0,"","Manual QA",22,"женский","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Аутсорсинговая",""
"8329","Киев",500,150,"Junior Software Engineer",1.5,0.5,"PHP","",24,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","средний","до 10 человек","Продуктовая","Веб-разработка"
"8330","Одесса",500,0,"Junior Software Engineer",0.5,0.5,"C++","",22,"мужской","Незаконченное высшее","ОНПУ","True","средний","свыше 1000 человек","Аутсорсинговая","Другое"
"8331","Запорожье",500,50,"HR",4,0.5,"","",29,"женский","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Другое"
"8332","Запорожье",1000,550,"Project manager",2,0.5,"","",29,"мужской","Высшее","ЗНТУ","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Embedded"
"8333","Киев",3325,1825,"Software Engineer",4,0,"Java","",28,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"8334","Днепр",3900,200,"Senior Software Engineer",10,10,"Java","",38,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","до 50 человек","Аутстаффинговая","Desktop Applications,Финансы и банки"
"8335","Киев",3000,2000,"Junior Software Engineer",1,0.5,"Swift","",30,"мужской","Высшее","НАУ","False","выше среднего","до 1000 человек","Аутсорсинговая","iOS"
"8336","Киев",546,76,"Sales manager",2,1.5,"","",26,"женский","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка,eCommerce"
"8337","Киев",1000,0,"Security Specialist",5,1.5,"","",34,"мужской","Высшее","ЗНТУ","False","средний","до 200 человек","Продуктовая","Корпоративные системы,Другое"
"8338","Харьков",2850,350,"Software Engineer",5,0.5,"Java","",24,"мужской","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","Другое"
"8339","Киев",1100,0,"Support",10,4,"","",38,"мужской","Высшее","ХАИ","False","ниже среднего","до 200 человек","Аутсорсинговая","Финансы и банки,Другое"
"8340","Харьков",2560,800,"Software Engineer",3,0.5,"Java","",24,"мужской","Высшее","ХНУРЭ","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Телекоммуникации"
"8341","Киев",2000,1000,"Software Engineer",3,0.5,"Swift","",23,"мужской","Высшее","ЗНТУ","True","средний","до 200 человек","Продуктовая","iOS"
"8342","Харьков",1200,800,"Software Engineer",2,0.25,"PHP","",27,"мужской","Высшее","ХНУ им. Каразина","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"8343","Киев",2900,500,"Software Engineer",4,1.5,"Java","",25,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 50 человек","Аутстаффинговая","Веб-разработка"
"8344","Харьков",3450,730,"Senior Software Engineer",6,1,"Swift","",28,"мужской","Высшее","ХАИ","False","выше среднего","до 1000 человек","Аутстаффинговая","iOS"
"8345","Львов",1300,600,"Software Engineer",3,2,"JavaScript","",24,"мужской","Высшее","Львовская Политехника","False","средний","до 50 человек","Аутсорсинговая","Android,Веб-разработка"
"8346","Киев",2500,450,"Senior QA engineer",5,1,"","Manual QA",30,"женский","Высшее","НГУ [Днепропетровск]","False","продвинутый","до 50 человек","Аутстаффинговая","Веб-разработка"
"8347","Другой",2000,0,"Software Engineer",10,10,"Other","",50,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутсорсинговая","Финансы и банки"
"8348","Харьков",2600,1150,"Software Engineer",3,1,"Java","",23,"мужской","Высшее","ХНУРЭ","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Телекоммуникации"
"8349","Киев",3600,900,"Senior Software Engineer",6,2,"JavaScript","",29,"мужской","Высшее","НАУ","False","выше среднего","до 1000 человек","Продуктовая","Корпоративные системы"
"8350","Львов",830,400,"Junior QA engineer",1.5,1.5,"","Manual QA",24,"женский","Высшее","Львовская Политехника","False","продвинутый","свыше 1000 человек","Аутсорсинговая","Android,Веб-разработка"
"8351","Харьков",2130,880,"Software Engineer",3,3,"Java","",25,"мужской","Высшее","НТУ «ХПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","eCommerce"
"8352","Киев",3000,50,"Marketing",10,6,"","",35,"мужской","Два высших","ХНУ им. Каразина","False","продвинутый","до 10 человек","Другая","Другое"
"8353","Удаленно",360,0,"Sales manager",4,4,"","",24,"женский","Незаконченное высшее","Другой вуз","False","ниже среднего","до 10 человек","Аутсорсинговая","Другое"
"8354","Харьков",3000,300,"Senior Software Engineer",5,1.5,"Java","",25,"мужской","Высшее","ХНУРЭ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"8355","Харьков",2800,1000,"Software Engineer",4,1,"Java","",23,"мужской","Незаконченное высшее","ХНУРЭ","False","средний","до 1000 человек","Аутстаффинговая","Веб-разработка,Мультимедиа"
"8356","Полтава",400,350,"Junior Software Engineer",1,0.5,"JavaScript","",31,"мужской","Высшее","Другой вуз","False","выше среднего","до 10 человек","Продуктовая","Веб-разработка"
"8357","Львов",700,0,"Junior Software Engineer",1,0.25,"C#/.NET","",22,"мужской","Высшее","Львовская Политехника","True","средний","до 50 человек","Аутстаффинговая","Финансы и банки,eCommerce"
"8358","Киев",2000,0,"Software Engineer",8,2,"C#/.NET","",32,"мужской","Высшее","НУПТ","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"8359","Львов",450,250,"Junior QA engineer",0.5,0.5,"","Manual QA",20,"мужской","Незаконченное высшее","Львовская Политехника","True","средний","до 10 человек","Аутсорсинговая",""
"8360","Харьков",1500,1100,"Business analyst",1.5,0,"","",24,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","eCommerce"
"8361","Харьков",245,0,"Sysadmin",0,0,"","",29,"мужской","Техникум / Колледж","","False","элементарный","до 1000 человек","Аутсорсинговая",""
"8362","Кропивницкий",900,100,"Junior Software Engineer",1.5,1.5,"Java","",29,"мужской","Незаконченное высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Android"
"8363","Киев",715,400,"Project manager",1,1,"","",23,"женский","Высшее","Другой вуз","False","средний","до 50 человек","Продуктовая","Android,Веб-разработка"
"8364","Львов",2100,100,"Software Engineer",4,1,"Ruby/Rails","",23,"мужской","Высшее","ХНУ [г. Хмельницкий]","False","элементарный","до 1000 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"8365","Ивано-Франковск",600,200,"Marketing",1,0.25,"","",22,"женский","Высшее","УКУ","False","продвинутый","до 200 человек","Аутсорсинговая","Веб-разработка"
"8366","Киев",2000,0,"HR",4,1.5,"","",26,"женский","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутстаффинговая","Другое"
"8367","Харьков",800,200,"HR",2,0.5,"","",22,"женский","Высшее","ХНУ им. Каразина","False","выше среднего","до 50 человек","Аутсорсинговая","Desktop Applications,Веб-разработка"
"8368","Харьков",1400,400,"Software Engineer",2,0.5,"Kotlin","",23,"мужской","Высшее","ХНУ им. Каразина","False","средний","до 50 человек","Аутстаффинговая","Android"
"8369","Харьков",1000,250,"Sales manager",2,0.25,"","",24,"мужской","Высшее","ХНЭУ","False","продвинутый","до 50 человек","Аутсорсинговая","Desktop Applications,Веб-разработка"
"8370","Одесса",500,0,"HR",1,0.5,"","",23,"женский","Высшее","ОНУ им. Мечникова","False","ниже среднего","до 50 человек","Продуктовая","Корпоративные системы"
"8371","Киев",3500,1000,"Marketing",6,3,"","",26,"женский","Высшее","НАУ","False","выше среднего","до 50 человек","Продуктовая","eCommerce"
"8372","Львов",3800,100,"Senior Software Engineer",10,4,"JavaScript","",30,"мужской","Высшее","НАУ","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка"
"8373","Киев",2300,0,"DevOps",3,1,"","",33,"мужской","Техникум / Колледж","","False","выше среднего","до 200 человек","Аутсорсинговая","Gamedev"
"8374","Харьков",1100,600,"Software Engineer",1.5,1.5,"JavaScript","",22,"мужской","Высшее","КНУСА","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"8375","Киев",6000,600,"Technical Lead",9,2,"Java","",30,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Другое"
"8376","Киев",6100,700,"Technical Lead",9,1.5,"Java","",29,"мужской","Высшее","ХНУ им. Каразина","False","продвинутый","до 1000 человек","Аутсорсинговая","Веб-разработка,Другое"
"8377","Львов",4200,500,"Senior Software Engineer",6,1,"Java","",26,"мужской","Высшее","ЛНУ им. Франко","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка,Мультимедиа"
"8378","Львов",5000,1000,"Senior Software Engineer",5,0.5,"Java","",27,"мужской","Высшее","ЛНУ им. Франко","False","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка,Другое"
"8379","Львов",5100,1100,"Senior Software Engineer",7,0.25,"Java","",28,"мужской","Высшее","ЛНУ им. Франко","False","продвинутый","до 200 человек","Аутстаффинговая","Веб-разработка,Gamedev"
"8380","Николаев",750,350,"HTML coder",2,1.5,"","",27,"мужской","Высшее","НУК","False","средний","до 10 человек","Аутстаффинговая","Веб-разработка"
"8381","Львов",4900,800,"Senior Software Engineer",5,0.25,"Java","",25,"мужской","Высшее","ЛНУ им. Франко","False","выше среднего","до 1000 человек","Аутстаффинговая","Веб-разработка,Мультимедиа"
"8382","Львов",3800,1000,"Technical Lead",8,2,"Java","",30,"мужской","Кандидат","Львовская Политехника","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"8383","Киев",3800,800,"Marketing",6,0,"","",28,"женский","Высшее","Другой вуз","False","выше среднего","до 50 человек","Продуктовая","eCommerce,Мультимедиа"
"8384","Харьков",1950,670,"Software Engineer",3,2,"Ruby/Rails","",27,"мужской","Высшее","НТУ «ХПИ»","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"8385","Харьков",900,300,"HTML coder",3,1,"","",26,"женский","Высшее","Другой вуз","False","элементарный","до 50 человек","Аутсорсинговая","Веб-разработка"
"8386","Львов",475,0,"Junior Software Engineer",0.25,0.25,"Java","",22,"мужской","Высшее","Львовская Политехника","True","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"8387","Харьков",2500,700,"DevOps",3,2,"","",30,"мужской","Два высших","ДонНТУ","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"8388","Харьков",3000,500,"DevOps",3,2,"","",29,"мужской","Высшее","ДонНТУ","False","средний","до 50 человек","Продуктовая","Корпоративные системы"
"8389","Киев",2000,1200,"Software Engineer",2,0.25,"Python","",20,"мужской","Незаконченное высшее","Другой вуз","True","средний","до 10 человек","Продуктовая","Веб-разработка"
"8390","Черкассы",1000,200,"Junior Software Engineer",1,0.25,"JavaScript","",25,"мужской","Техникум / Колледж","","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"8391","Другой",135,0,"Software Engineer",10,10,"Other","",72,"мужской","Высшее","ХНУРЭ","False","элементарный","до 10 человек","Другая","Финансы и банки"
"8392","Днепр",3600,0,"Technical Lead",10,4,"SQL","",38,"мужской","Высшее","ДНУЖТ","False","продвинутый","свыше 1000 человек","Аутсорсинговая",""
"8393","Днепр",900,0,"Software Engineer",10,8,"PHP","",47,"мужской","Высшее","НметАУ","False","элементарный","до 10 человек","Другая","Desktop Applications,Корпоративные системы"
"8394","Одесса",300,10,"Senior Software Engineer",10,5,"Java","",30,"мужской","Высшее","ОНУ им. Мечникова","False","продвинутый","до 1000 человек","Аутсорсинговая","Веб-разработка"
"8395","Николаев",2000,200,"Senior Software Engineer",10,3,"PHP","",37,"мужской","Высшее","НаУКМА","False","ниже среднего","до 10 человек","Другая","eCommerce"
"8396","Киев",4300,1900,"Senior Software Engineer",5,1,"Java","",25,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","Корпоративные системы,Другое"
"8397","Киев",3800,800,"Senior Software Engineer",4,2,"C#/.NET","",25,"мужской","Высшее","КНУТД","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"8398","Удаленно",3800,1500,"Senior Software Engineer",5,1.5,"PHP","",20,"мужской","Незаконченное высшее","ХНУРЭ","True","средний","до 10 человек","Продуктовая","Веб-разработка"
"8399","Житомир",108,14,"Junior Software Engineer",0,0.5,"C++","",20,"мужской","Высшее","Львовская Политехника","True","элементарный","до 200 человек","Другая","Android,Системное программирование"
"8400","Киев",273,0,"HR",0.5,0,"","",20,"женский","Незаконченное высшее","НТУУ «КПИ»","True","продвинутый","свыше 1000 человек","Аутсорсинговая","Системное программирование"
"8401","Харьков",2600,600,"Software Engineer",3,1,"C#/.NET","",23,"мужской","Высшее","ХНЭУ","False","ниже среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"8402","Киев",3000,300,"Senior Software Engineer",8,3,"PHP","",28,"женский","Высшее","Другой вуз","False","средний","до 10 человек","Продуктовая","Веб-разработка"
"8403","Харьков",500,0,"Project manager",0.5,0.5,"","",26,"мужской","Высшее","ХНЭУ","False","средний","до 1000 человек","Аутстаффинговая","Веб-разработка"
"8404","Харьков",830,191,"Software Engineer",8,3,"PHP","",40,"мужской","Среднее","","False","элементарный","до 10 человек","Стартап","Веб-разработка,Корпоративные системы"
"8405","Одесса",550,250,"Project manager",0.5,0,"","",28,"женский","Высшее","ОНУ им. Мечникова","False","средний","до 10 человек","Стартап","Другое"
"8406","Львов",750,0,"Data Analyst",2,0.25,"","",27,"женский","Высшее","Другой вуз","False","средний","до 50 человек","Аутстаффинговая","Финансы и банки"
"8407","Киев",630,0,"Junior Software Engineer",0,0,"Java","",22,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Финансы и банки"
"8408","Ивано-Франковск",2500,500,"Technical Lead",7,7,"Java","",28,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"8409","Киев",3300,500,"Software Engineer",5,2,"Java","",26,"мужской","Высшее","НТУ «ХПИ»","False","средний","до 50 человек","Продуктовая","Gamedev,Финансы и банки"
"8410","Харьков",650,100,"Junior QA engineer",0.25,0.25,"","Manual QA",24,"женский","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"8411","Днепр",1500,1000,"QA engineer",3,2,"","Manual QA",31,"мужской","Высшее","Другой вуз","False","элементарный","до 200 человек","Стартап","Финансы и банки"
"8412","Львов",400,150,"Junior Software Engineer",0.5,0.5,"JavaScript","",21,"мужской","Высшее","Львовская Политехника","True","ниже среднего","до 10 человек","Аутсорсинговая","Веб-разработка"
"8413","Киев",4600,235,"Senior Software Engineer",10,3,"C++","",32,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","до 1000 человек","Аутсорсинговая","Другое"
"8414","Харьков",1200,600,"Junior Software Engineer",2,0,"JavaScript","",25,"женский","Высшее","ХАИ","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"8415","Киев",900,450,"Junior Software Engineer",1,1,"C#/.NET","",20,"мужской","Высшее","НТУУ «КПИ»","True","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"8416","Кривой Рог",5000,350,"Team lead",10,3,"","",46,"женский","Высшее","КНЭУ","False","элементарный","до 1000 человек","Другая","Другое"
"8417","Днепр",3800,2000,"Senior Software Engineer",3,0.25,"C#/.NET","",27,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 50 человек","Аутсорсинговая","Веб-разработка"
"8418","Львов",1700,1300,"Software Engineer",1.5,0.5,"Clojure","",19,"мужской","Незаконченное высшее","Львовская Политехника","True","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"8419","Киев",2200,1000,"QA engineer",2,0.5,"","Automation QA",24,"мужской","Высшее","НУПТ","False","выше среднего","до 50 человек","Продуктовая","Веб-разработка"
"8420","Киев",2900,400,"Senior QA engineer",4,0,"","Automation QA",33,"мужской","Два высших","КНУТД","False","средний","до 1000 человек","Аутстаффинговая","Веб-разработка,eCommerce"
"8421","Киев",650,100,"Sysadmin",8,4,"","",31,"мужской","Высшее","НТУУ «КПИ»","False","ниже среднего","до 10 человек","Другая","Другое"
"8422","Запорожье",200,0,"Designer",10,6,"","",36,"мужской","Высшее","Другой вуз","False","элементарный","до 10 человек","Другая","Другое"
"8423","Харьков",2600,600,"Software Engineer",4,1.5,"Java","",28,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"8424","Киев",900,200,"Support",2,0,"","",22,"женский","Незаконченное высшее","Другой вуз","False","продвинутый","до 200 человек","Продуктовая","Desktop Applications"
"8425","Киев",1500,200,"Project manager",2,0.5,"","",27,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Аутсорсинговая","Android,Веб-разработка"
"8426","Киев",2500,900,"Software Engineer",4,1,"PHP","",25,"мужской","Высшее","ЧГУ им. Петра Могилы","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"8427","Днепр",3700,400,"Senior Software Engineer",6,2,"JavaScript","",35,"мужской","Два высших","НГУ [Днепропетровск]","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Embedded"
"8428","Днепр",600,150,"Data Analyst",1.5,0.5,"","",25,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 50 человек","Аутсорсинговая","Другое"
"8429","Киев",600,200,"Support",0.5,0.25,"","",22,"женский","Незаконченное высшее","Другой вуз","True","продвинутый","до 50 человек","Продуктовая","eCommerce"
"8430","Винница",500,250,"Business analyst",0.5,0.5,"","",23,"женский","Высшее","ВНТУ","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"8431","Днепр",1400,300,"Software Engineer",3,0.5,"C#/.NET","",31,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","до 1000 человек","Продуктовая","Desktop Applications,Веб-разработка"
"8432","Киев",1500,400,"QA engineer",3,0,"","Manual QA",28,"мужской","Незаконченное высшее","НТУУ «КПИ»","True","средний","до 1000 человек","Продуктовая","Android,iOS"
"8433","Киев",1750,550,"Software Engineer",4,1.5,"PHP","",23,"мужской","Высшее","КНУТД","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"8434","Киев",2500,300,"Software Engineer",4,1.5,"Java","",24,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Телекоммуникации"
"8435","Львов",2200,1200,"Project manager",2,1,"","",24,"мужской","Высшее","Львовская Политехника","False","выше среднего","до 200 человек","Аутсорсинговая","iOS,Веб-разработка"
"8436","Львов",3600,400,"Senior Software Engineer",9,3,"C++","",32,"мужской","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Embedded,Системное программирование"
"8437","Львов",480,480,"Junior QA engineer",0.25,0.25,"","Manual QA",21,"мужской","Техникум / Колледж","","True","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"8438","Киев",1100,400,"QA engineer",0.5,0.5,"","Manual QA",28,"мужской","Высшее","КНУ им. Шевченко","False","выше среднего","до 50 человек","Продуктовая","Desktop Applications,Финансы и банки"
"8439","Киев",1900,400,"QA engineer",4,1.5,"","General QA",26,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 1000 человек","Другая","Android,iOS"
"8440","Киев",900,80,"Sysadmin",10,1.5,"","",31,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Другая","eCommerce"
"8441","Киев",300,0,"Junior QA engineer",0.25,0.25,"","Manual QA",23,"мужской","Высшее","НАУ","False","средний","до 1000 человек","Другая","Gamedev"
"8442","Киев",6500,1500,"Senior Software Engineer",8,0,"JavaScript","",29,"мужской","Техникум / Колледж","","False","средний","свыше 1000 человек","Аутстаффинговая","Корпоративные системы"
"8443","Хмельницкий",750,250,"Software Engineer",3,1,"JavaScript","",30,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка,Другое"
"8444","Киев",1100,200,"Project manager",0.25,0.25,"","",27,"женский","Высшее","КНЭУ","False","средний","до 1000 человек","Продуктовая","Веб-разработка"
"8445","Киев",600,300,"HR",3,3,"","",23,"женский","Незаконченное высшее","ВНТУ","True","средний","до 200 человек","Аутсорсинговая","Другое"
"8446","Киев",385,0,"HR",2,1,"","",23,"женский","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Продуктовая","Desktop Applications,Другое"
"8447","Киев",1150,350,"QA engineer",2,2,"","Manual QA",22,"женский","Высшее","ВНТУ","True","выше среднего","до 200 человек","Аутсорсинговая","eCommerce,Другое"
"8448","Львов",1200,500,"QA engineer",2,2,"","General QA",27,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Продуктовая","Веб-разработка,Телекоммуникации"
"8449","Киев",400,0,"Junior Software Engineer",0.5,0.5,"JavaScript","",21,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Аутстаффинговая","Веб-разработка"
"8450","Киев",1500,800,"Data Scientist",1.5,1.5,"","",22,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 10 человек","Стартап","Другое"
"8451","Киев",6400,-300,"Senior Software Engineer",6,4,"Scala","",30,"мужской","Кандидат","НТУ «ХПИ»","False","продвинутый","до 1000 человек","Продуктовая","Телекоммуникации"
"8452","Харьков",2500,1200,"Software Engineer",3,1,"Java","",35,"мужской","Высшее","НТУ «ХПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"8453","Чернигов",400,100,"Business analyst",10,10,"","",42,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Другая","Финансы и банки"
"8454","Киев",1300,300,"HR",3,2,"","",36,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","до 50 человек","Аутсорсинговая","Другое"
"8455","Киев",800,400,"HR",7,1,"","",28,"женский","Высшее","НАУ","False","выше среднего","до 50 человек","Другая","Телекоммуникации"
"8456","Киев",1500,1000,"QA engineer",2,2,"","Manual QA",24,"женский","Высшее","ХНУ им. Каразина","False","выше среднего","свыше 1000 человек","Аутсорсинговая","eCommerce"
"8457","Киев",4500,500,"Senior Software Engineer",7,0,"JavaScript","",24,"мужской","Незаконченное высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка,Финансы и банки"
"8458","Харьков",2300,200,"Senior QA engineer",6,1,"","Automation QA",32,"женский","Высшее","Другой вуз","False","продвинутый","до 1000 человек","Аутсорсинговая","Android,iOS"
"8459","Киев",1500,400,"Software Engineer",3,2,"C#/.NET","",25,"мужской","Высшее","НаУКМА","False","выше среднего","до 50 человек","Стартап","Gamedev"
"8460","Киев",1900,1100,"Software Engineer",3,0.25,"Java","",24,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 50 человек","Аутстаффинговая","Android"
"8461","Хмельницкий",500,0,"Junior Software Engineer",0.5,0.5,"JavaScript","",23,"мужской","Среднее","","False","элементарный","до 10 человек","Аутсорсинговая","Веб-разработка"
"8462","Одесса",740,330,"Junior Software Engineer",1.5,1.5,"Java","",28,"мужской","Высшее","ОНПУ","False","средний","свыше 1000 человек","Продуктовая","Телекоммуникации,Корпоративные системы"
"8463","Киев",1500,600,"Marketing",2,0.25,"","",24,"женский","Высшее","КНУ им. Шевченко","False","продвинутый","до 200 человек","Продуктовая","Финансы и банки"
"8464","Харьков",3400,400,"Business analyst",6,6,"","",38,"мужской","Два высших","ХНУ им. Каразина","False","выше среднего","до 1000 человек","Продуктовая","Другое"
"8465","Киев",3000,0,"Senior Project Manager / Program Manager",10,1,"","",38,"мужской","Высшее","Другой вуз","False","продвинутый","свыше 1000 человек","Другая",""
"8466","Днепр",1900,900,"Software Engineer",3,2,"PHP","",25,"мужской","Высшее","ДНУЖТ","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка"
"8467","Харьков",250,0,"Junior QA engineer",0.5,0,"","Manual QA",21,"женский","Незаконченное высшее","Другой вуз","False","продвинутый","до 50 человек","Аутсорсинговая","Веб-разработка,Другое"
"8468","Винница",2000,1050,"Software Engineer",2,0.25,"C#/.NET","",19,"мужской","Незаконченное высшее","ВНТУ","True","средний","свыше 1000 человек","Продуктовая","Gamedev"
"8469","Одесса",3000,250,"Senior Software Engineer",7,6,"C++","",30,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Embedded"
"8470","Харьков",350,0,"Junior Software Engineer",0.5,0.5,"JavaScript","",25,"мужской","Высшее","НТУ «ХПИ»","False","ниже среднего","до 10 человек","Продуктовая","Веб-разработка"
"8471","Днепр",2500,300,"Senior Software Engineer",5,3,"1С","",50,"мужской","Высшее","ДНУ им. Гончара","False","ниже среднего","до 10 человек","Продуктовая","Desktop Applications,Корпоративные системы"
