"city","experience","salary","position","freq"
"Івано-Франківськ","Весь досвід","5500 - 6000","DevOps Engineer",1
"Івано-Франківськ","Весь досвід","5500 - 6000","Product Designer",1
"Івано-Франківськ","Весь досвід","5500 - 6000","Scrum Master",1
"Івано-Франківськ","Весь досвід","6000 - 6500","CTO",1
"Івано-Франківськ","Весь досвід","6000 - 6500","Data Engineer / Big Data Engineer",1
"Івано-Франківськ","Весь досвід","6000 - 6500","DevOps Engineer",1
"Івано-Франківськ","Весь досвід","6000 - 6500","Program Manager",1
"Івано-Франківськ","Весь досвід","6000 - 6500","SysAdmin",1
"Івано-Франківськ","Весь досвід","6500 +","CEO, (co-) founder",1
"Івано-Франківськ","Весь досвід","6500 +","Delivery Manager",1
"Івано-Франківськ","Весь досвід","6500 +","DevOps Engineer",3
"Івано-Франківськ","Весь досвід","6500 +","Director of Engineering",3
"Івано-Франківськ","Весь досвід","6500 +","Machine Learning Engineer",1
"Івано-Франківськ","Весь досвід","6500 +","Project Manager",1
"Інше","Весь досвід","0 - 500","2D Artist",1
"Інше","Весь досвід","0 - 500","Business Analyst",3
"Інше","Весь досвід","0 - 500","Chief Marketing Officer (CMO)",1
"Інше","Весь досвід","0 - 500","Copywriter",1
"Інше","Весь досвід","0 - 500","Customer Success",1
"Інше","Весь досвід","0 - 500","Data Scientist",1
"Інше","Весь досвід","0 - 500","Designer",1
"Інше","Весь досвід","0 - 500","DevOps Engineer",2
"Інше","Весь досвід","0 - 500","Digital Marketing Manager",1
"Інше","Весь досвід","0 - 500","ERP/CRM",1
"Інше","Весь досвід","0 - 500","Game Developer",2
"Інше","Весь досвід","0 - 500","Graphic Designer",1
"Інше","Весь досвід","0 - 500","HR Manager",3
"Інше","Весь досвід","0 - 500","HTML Coder",7
"Інше","Весь досвід","0 - 500","Other",1
"Інше","Весь досвід","0 - 500","Product Manager",2
"Інше","Весь досвід","0 - 500","Product Owner",1
"Інше","Весь досвід","0 - 500","Project Manager",6
"Інше","Весь досвід","0 - 500","Recruiter",13
"Інше","Весь досвід","0 - 500","Research Engineer",1
"Інше","Весь досвід","0 - 500","Sales Manager",6
"Інше","Весь досвід","0 - 500","Security Specialist",2
"Інше","Весь досвід","0 - 500","SEO Specialist",2
"Інше","Весь досвід","0 - 500","SMM Manager",2
"Інше","Весь досвід","0 - 500","Sound Designer",1
"Інше","Весь досвід","0 - 500","Support",8
"Інше","Весь досвід","0 - 500","SysAdmin",7
"Інше","Весь досвід","0 - 500","System Analyst",1
"Інше","Весь досвід","0 - 500","Talent Researcher / Sourcer",5
"Інше","Весь досвід","0 - 500","UI / UX Designer",4
"Інше","Весь досвід","1000 - 1500","2D Artist",4
"Інше","Весь досвід","1000 - 1500","3D Artist",3
"Інше","Весь досвід","1000 - 1500","Business Analyst",17
"Інше","Весь досвід","1000 - 1500","CEO, (co-) founder",1
"Інше","Весь досвід","1000 - 1500","Chief Marketing Officer (CMO)",1
"Інше","Весь досвід","1000 - 1500","Computer Vision Engineer",1
"Інше","Весь досвід","1000 - 1500","Copywriter",6
"Інше","Весь досвід","1000 - 1500","Customer Success",6
"Інше","Весь досвід","1000 - 1500","Data Analyst",9
"Інше","Весь досвід","1000 - 1500","Data Engineer / Big Data Engineer",2
"Інше","Весь досвід","1000 - 1500","Data Scientist",9
"Інше","Весь досвід","1000 - 1500","Delivery Manager",2
"Інше","Весь досвід","1000 - 1500","Designer",1
"Інше","Весь досвід","1000 - 1500","DevOps Engineer",13
"Інше","Весь досвід","1000 - 1500","Digital Marketing Manager",4
"Інше","Весь досвід","1000 - 1500","Email Marketing Specialist",2
"Інше","Весь досвід","1000 - 1500","ERP/CRM",3
"Інше","Весь досвід","1000 - 1500","Game Developer",10
"Інше","Весь досвід","1000 - 1500","Graphic Designer",10
"Інше","Весь досвід","1000 - 1500","Hardware Engineer",1
"Інше","Весь досвід","1000 - 1500","HR Business Partner",5
"Інше","Весь досвід","1000 - 1500","HR Director",2
"Інше","Весь досвід","1000 - 1500","HR Manager",12
"Інше","Весь досвід","1000 - 1500","HTML Coder",5
"Інше","Весь досвід","1000 - 1500","Machine Learning Engineer",2
"Інше","Весь досвід","1000 - 1500","Marketing Manager",3
"Інше","Весь досвід","1000 - 1500","Other",4
"Інше","Весь досвід","1000 - 1500","People partner / Happiness manager",6
"Інше","Весь досвід","1000 - 1500","PR Manager",5
"Інше","Весь досвід","1000 - 1500","Product Analyst",1
"Інше","Весь досвід","1000 - 1500","Product Designer",7
"Інше","Весь досвід","1000 - 1500","Product Manager",5
"Інше","Весь досвід","1000 - 1500","Product Marketing Manager",2
"Інше","Весь досвід","1000 - 1500","Product Owner",4
"Інше","Весь досвід","1000 - 1500","Project Manager",47
"Інше","Весь досвід","1000 - 1500","Recruiter",32
"Інше","Весь досвід","1000 - 1500","Sales Manager",5
"Інше","Весь досвід","1000 - 1500","Security Specialist",1
"Інше","Весь досвід","1000 - 1500","Site Reliability Engineer",1
"Інше","Весь досвід","1000 - 1500","SMM Manager",2
"Інше","Весь досвід","1000 - 1500","Support",23
"Інше","Весь досвід","1000 - 1500","SysAdmin",8
"Інше","Весь досвід","1000 - 1500","System Analyst",1
"Інше","Весь досвід","1000 - 1500","Talent Acquisition Manager",3
"Інше","Весь досвід","1000 - 1500","Talent Researcher / Sourcer",3
"Інше","Весь досвід","1000 - 1500","Technical Artist",1
"Інше","Весь досвід","1000 - 1500","Technical writer",2
"Інше","Весь досвід","1000 - 1500","UI / UX Designer",9
"Інше","Весь досвід","1000 - 1500","Web Designer",2
"Інше","Весь досвід","1500 - 2000","2D Artist",2
"Інше","Весь досвід","1500 - 2000","3D Artist",2
"Інше","Весь досвід","1500 - 2000","Account Manager",1
"Інше","Весь досвід","1500 - 2000","Animator",3
"Інше","Весь досвід","1500 - 2000","BI Analyst",4
"Інше","Весь досвід","1500 - 2000","Business Analyst",11
"Інше","Весь досвід","1500 - 2000","CEO, (co-) founder",1
"Інше","Весь досвід","1500 - 2000","Computer Vision Engineer",1
"Інше","Весь досвід","1500 - 2000","Copywriter",1
"Інше","Весь досвід","1500 - 2000","Customer Success",4
"Інше","Весь досвід","1500 - 2000","Data Analyst",4
"Інше","Весь досвід","1500 - 2000","Data Scientist",3
"Інше","Весь досвід","1500 - 2000","Delivery Manager",2
"Інше","Весь досвід","1500 - 2000","Designer",1
"Інше","Весь досвід","1500 - 2000","DevOps Engineer",7
"Інше","Весь досвід","1500 - 2000","Digital Marketing Manager",5
"Інше","Весь досвід","1500 - 2000","Director of Engineering",1
"Інше","Весь досвід","1500 - 2000","Employer Brand Manager",2
"Інше","Весь досвід","1500 - 2000","ERP/CRM",2
"Інше","Весь досвід","1500 - 2000","Game Developer",4
"Інше","Весь досвід","1500 - 2000","HR Business Partner",6
"Інше","Весь досвід","1500 - 2000","HR Director",4
"Інше","Весь досвід","1500 - 2000","HR Manager",11
"Інше","Весь досвід","1500 - 2000","HTML Coder",4
"Інше","Весь досвід","1500 - 2000","Link Builder",1
"Інше","Весь досвід","1500 - 2000","Machine Learning Engineer",2
"Інше","Весь досвід","1500 - 2000","Marketing Manager",4
"Інше","Весь досвід","1500 - 2000","Media Buyer",3
"Інше","Весь досвід","1500 - 2000","Other",4
"Інше","Весь досвід","1500 - 2000","People partner / Happiness manager",11
"Інше","Весь досвід","1500 - 2000","PPC Specialist",1
"Інше","Весь досвід","1500 - 2000","PR Manager",2
"Інше","Весь досвід","1500 - 2000","Product Analyst",4
"Інше","Весь досвід","1500 - 2000","Product Designer",3
"Інше","Весь досвід","1500 - 2000","Product Manager",11
"Інше","Весь досвід","1500 - 2000","Program Manager",1
"Інше","Весь досвід","1500 - 2000","Project Manager",25
"Інше","Весь досвід","1500 - 2000","Recruiter",22
"Інше","Весь досвід","1500 - 2000","Sales Manager",11
"Інше","Весь досвід","1500 - 2000","Scrum Master",2
"Інше","Весь досвід","1500 - 2000","Security Specialist",1
"Інше","Весь досвід","1500 - 2000","SEO Specialist",3
"Інше","Весь досвід","1500 - 2000","Site Reliability Engineer",2
"Інше","Весь досвід","1500 - 2000","SMM Manager",1
"Інше","Весь досвід","1500 - 2000","Support",12
"Інше","Весь досвід","1500 - 2000","SysAdmin",3
"Інше","Весь досвід","1500 - 2000","System Analyst",1
"Інше","Весь досвід","1500 - 2000","Talent Acquisition Manager",4
"Інше","Весь досвід","1500 - 2000","Technical Artist",1
"Інше","Весь досвід","1500 - 2000","Technical writer",4
