"city","experience","salary","position","specialisation","freq"
"Дніпро","Total","3000 - 3500","Senior","Manual QA",2
"Дніпро","Total","3000 - 3500","Team Lead","General QA",2
"Дніпро","Total","3000 - 3500","Team Lead","Manual QA",1
"Дніпро","Total","3500 - 4000","Manager","Manual QA",1
"Дніпро","Total","3500 - 4000","Senior","Automation QA",4
"Дніпро","Total","3500 - 4000","Senior","General QA",2
"Дніпро","Total","3500 - 4000","Team Lead","Automation QA",2
"Дніпро","Total","3500 - 4000","Team Lead","Manual QA",2
"Дніпро","Total","3500 - 4000","Tech Lead","Manual QA",1
"Дніпро","Total","4000 - 4500","Middle","Automation QA",1
"Дніпро","Total","4000 - 4500","Middle","General QA",1
"Дніпро","Total","4000 - 4500","Senior","Automation QA",1
"Дніпро","Total","4000 - 4500","Senior","General QA",1
"Дніпро","Total","4000 - 4500","Team Lead","Manual QA",1
"Дніпро","Total","4000 - 4500","Tech Lead","Automation QA",1
"Дніпро","Total","4500 - 5000","Senior","Automation QA",2
"Дніпро","Total","4500 - 5000","Tech Lead","Automation QA",1
"Дніпро","Total","500 - 1000","Intern/Trainee","Manual QA",1
"Дніпро","Total","500 - 1000","Junior","Manual QA",22
"Дніпро","Total","500 - 1000","Junior","Performance QA",1
"Дніпро","Total","500 - 1000","Middle","Automation QA",2
"Дніпро","Total","500 - 1000","Middle","Manual QA",1
"Дніпро","Total","5000 - 5500","Tech Lead","Automation QA",1
"Дніпро","Total","6500 +","Team Lead","Manual QA",1
"Івано-Франківськ","Total","0 - 500","Intern/Trainee","Manual QA",2
"Івано-Франківськ","Total","0 - 500","Junior","Manual QA",5
"Івано-Франківськ","Total","0 - 500","Middle","Manual QA",2
"Івано-Франківськ","Total","1000 - 1500","Junior","General QA",1
"Івано-Франківськ","Total","1000 - 1500","Junior","Manual QA",4
"Івано-Франківськ","Total","1000 - 1500","Middle","Automation QA",1
"Івано-Франківськ","Total","1000 - 1500","Middle","Manual QA",7
"Івано-Франківськ","Total","1000 - 1500","Senior","Manual QA",1
"Івано-Франківськ","Total","1000 - 1500","Team Lead","Manual QA",1
"Івано-Франківськ","Total","1500 - 2000","Middle","Automation QA",1
"Івано-Франківськ","Total","1500 - 2000","Middle","General QA",2
"Івано-Франківськ","Total","1500 - 2000","Middle","Manual QA",3
"Івано-Франківськ","Total","1500 - 2000","Senior","Manual QA",2
"Івано-Франківськ","Total","2000 - 2500","Middle","Automation QA",2
"Івано-Франківськ","Total","2000 - 2500","Middle","General QA",2
"Івано-Франківськ","Total","2000 - 2500","Middle","Manual QA",5
"Івано-Франківськ","Total","2000 - 2500","Senior","General QA",2
"Івано-Франківськ","Total","2000 - 2500","Senior","Manual QA",3
"Івано-Франківськ","Total","2000 - 2500","Team Lead","General QA",1
"Івано-Франківськ","Total","2000 - 2500","Team Lead","Manual QA",1
"Івано-Франківськ","Total","2500 - 3000","Middle","Automation QA",1
"Івано-Франківськ","Total","2500 - 3000","Middle","Manual QA",5
"Івано-Франківськ","Total","2500 - 3000","Senior","Manual QA",2
"Івано-Франківськ","Total","2500 - 3000","Team Lead","General QA",1
"Івано-Франківськ","Total","3000 - 3500","Middle","Manual QA",2
"Івано-Франківськ","Total","3000 - 3500","Senior","Automation QA",2
"Івано-Франківськ","Total","3000 - 3500","Senior","General QA",1
"Івано-Франківськ","Total","3000 - 3500","Senior","Manual QA",1
"Івано-Франківськ","Total","3000 - 3500","Team Lead","General QA",1
"Івано-Франківськ","Total","3500 - 4000","Senior","Automation QA",2
"Івано-Франківськ","Total","3500 - 4000","Senior","General QA",1
"Івано-Франківськ","Total","3500 - 4000","Senior","Manual QA",2
"Івано-Франківськ","Total","3500 - 4000","Team Lead","General QA",2
"Івано-Франківськ","Total","4000 - 4500","Senior","Automation QA",2
"Івано-Франківськ","Total","4000 - 4500","Senior","General QA",1
"Івано-Франківськ","Total","4000 - 4500","Team Lead","General QA",2
"Івано-Франківськ","Total","500 - 1000","Intern/Trainee","Manual QA",1
"Івано-Франківськ","Total","500 - 1000","Junior","Automation QA",3
"Івано-Франківськ","Total","500 - 1000","Junior","Manual QA",15
"Івано-Франківськ","Total","500 - 1000","Middle","General QA",1
"Івано-Франківськ","Total","500 - 1000","Middle","Manual QA",3
"Івано-Франківськ","Total","5000 - 5500","Head","Automation QA",1
"Івано-Франківськ","Total","5000 - 5500","Senior","General QA",1
"Івано-Франківськ","Total","5000 - 5500","Senior","Manual QA",1
"Івано-Франківськ","Total","5000 - 5500","Team Lead","Automation QA",1
"Івано-Франківськ","Total","5500 - 6000","Head","Automation QA",1
"Івано-Франківськ","Total","5500 - 6000","Head","General QA",1
"Івано-Франківськ","Total","5500 - 6000","Senior","Automation QA",1
"Івано-Франківськ","Total","6000 - 6500","Senior","Automation QA",2
"Івано-Франківськ","Total","6000 - 6500","Tech Lead","Automation QA",1
"Івано-Франківськ","Total","6500 +","Manager","Automation QA",1
"Івано-Франківськ","Total","6500 +","Senior","Automation QA",1
"Івано-Франківськ","Total","6500 +","Tech Lead","Performance QA",1
"Інше","Total","0 - 500","Intern/Trainee","Manual QA",8
"Інше","Total","0 - 500","Junior","General QA",1
"Інше","Total","0 - 500","Junior","Manual QA",24
"Інше","Total","0 - 500","Middle","Manual QA",2
"Інше","Total","1000 - 1500","Intern/Trainee","Manual QA",2
"Інше","Total","1000 - 1500","Junior","Automation QA",7
"Інше","Total","1000 - 1500","Junior","General QA",3
"Інше","Total","1000 - 1500","Junior","Manual QA",43
"Інше","Total","1000 - 1500","Manager","Manual QA",1
"Інше","Total","1000 - 1500","Middle","Automation QA",4
"Інше","Total","1000 - 1500","Middle","General QA",12
"Інше","Total","1000 - 1500","Middle","Manual QA",58
"Інше","Total","1000 - 1500","Middle","Performance QA",1
"Інше","Total","1000 - 1500","Senior","Manual QA",1
"Інше","Total","1000 - 1500","Team Lead","Manual QA",3
"Інше","Total","1500 - 2000","Junior","Automation QA",7
"Інше","Total","1500 - 2000","Junior","General QA",1
"Інше","Total","1500 - 2000","Junior","Manual QA",4
"Інше","Total","1500 - 2000","Middle","Automation QA",12
"Інше","Total","1500 - 2000","Middle","General QA",9
"Інше","Total","1500 - 2000","Middle","Manual QA",61
"Інше","Total","1500 - 2000","Senior","Automation QA",2
"Інше","Total","1500 - 2000","Senior","Manual QA",2
"Інше","Total","1500 - 2000","Team Lead","General QA",2
"Інше","Total","1500 - 2000","Team Lead","Manual QA",5
"Інше","Total","1500 - 2000","Tech Lead","General QA",1
"Інше","Total","2000 - 2500","Manager","Manual QA",1
"Інше","Total","2000 - 2500","Middle","Automation QA",18
"Інше","Total","2000 - 2500","Middle","General QA",12
"Інше","Total","2000 - 2500","Middle","Manual QA",47
"Інше","Total","2000 - 2500","Senior","Automation QA",5
"Інше","Total","2000 - 2500","Senior","General QA",5
"Інше","Total","2000 - 2500","Senior","Manual QA",17
"Інше","Total","2000 - 2500","Team Lead","General QA",1
"Інше","Total","2000 - 2500","Team Lead","Manual QA",2
"Інше","Total","2500 - 3000","Manager","Manual QA",2
"Інше","Total","2500 - 3000","Middle","Automation QA",20
"Інше","Total","2500 - 3000","Middle","General QA",11
"Інше","Total","2500 - 3000","Middle","Manual QA",22
"Інше","Total","2500 - 3000","Senior","Automation QA",4
"Інше","Total","2500 - 3000","Senior","General QA",9
"Інше","Total","2500 - 3000","Senior","Manual QA",26
"Інше","Total","2500 - 3000","Team Lead","Automation QA",2
"Інше","Total","2500 - 3000","Team Lead","General QA",1
"Інше","Total","2500 - 3000","Team Lead","Manual QA",3
"Інше","Total","2500 - 3000","Tech Lead","Automation QA",1
"Інше","Total","2500 - 3000","Tech Lead","Manual QA",2
"Інше","Total","3000 - 3500","Manager","Automation QA",1
"Інше","Total","3000 - 3500","Middle","Automation QA",9
"Інше","Total","3000 - 3500","Middle","General QA",4
"Інше","Total","3000 - 3500","Middle","Manual QA",12
"Інше","Total","3000 - 3500","Senior","Automation QA",3
"Інше","Total","3000 - 3500","Senior","General QA",6
"Інше","Total","3000 - 3500","Senior","Manual QA",26
"Інше","Total","3000 - 3500","Team Lead","General QA",4
"Інше","Total","3000 - 3500","Team Lead","Manual QA",8
"Інше","Total","3000 - 3500","Tech Lead","Manual QA",2
"Інше","Total","3500 - 4000","Manager","General QA",2
"Інше","Total","3500 - 4000","Manager","Manual QA",1
"Інше","Total","3500 - 4000","Middle","Automation QA",6
"Інше","Total","3500 - 4000","Middle","Performance QA",1
"Інше","Total","3500 - 4000","Senior","Automation QA",11
"Інше","Total","3500 - 4000","Senior","General QA",6
"Інше","Total","3500 - 4000","Senior","Manual QA",16
"Інше","Total","3500 - 4000","Team Lead","Automation QA",1
"Інше","Total","3500 - 4000","Team Lead","General QA",5
"Інше","Total","3500 - 4000","Team Lead","Manual QA",3
"Інше","Total","4000 - 4500","Head","Automation QA",1
"Інше","Total","4000 - 4500","Head","General QA",2
"Інше","Total","4000 - 4500","Head","Manual QA",1
"Інше","Total","4000 - 4500","Manager","Manual QA",1
"Інше","Total","4000 - 4500","Middle","Automation QA",2
"Інше","Total","4000 - 4500","Middle","General QA",3
"Інше","Total","4000 - 4500","Senior","Automation QA",13
"Інше","Total","4000 - 4500","Senior","General QA",4
"Інше","Total","4000 - 4500","Senior","Manual QA",5
"Інше","Total","4000 - 4500","Team Lead","Automation QA",2
"Інше","Total","4000 - 4500","Team Lead","General QA",3
"Інше","Total","4000 - 4500","Team Lead","Manual QA",1
"Інше","Total","4000 - 4500","Tech Lead","General QA",1
"Інше","Total","4500 - 5000","Head","General QA",2
"Інше","Total","4500 - 5000","Manager","Manual QA",1
"Інше","Total","4500 - 5000","Middle","Automation QA",2
"Інше","Total","4500 - 5000","Middle","General QA",2
"Інше","Total","4500 - 5000","Senior","Automation QA",15
"Інше","Total","4500 - 5000","Senior","General QA",3
"Інше","Total","4500 - 5000","Senior","Manual QA",1
"Інше","Total","4500 - 5000","Senior","Performance QA",1
"Інше","Total","4500 - 5000","Team Lead","Manual QA",2
"Інше","Total","4500 - 5000","Tech Lead","Automation QA",2
"Інше","Total","4500 - 5000","Tech Lead","General QA",1
"Інше","Total","500 - 1000","Intern/Trainee","Automation QA",4
"Інше","Total","500 - 1000","Intern/Trainee","Manual QA",4
"Інше","Total","500 - 1000","Junior","Automation QA",8
"Інше","Total","500 - 1000","Junior","General QA",5
"Інше","Total","500 - 1000","Junior","Manual QA",97
"Інше","Total","500 - 1000","Middle","Automation QA",1
"Інше","Total","500 - 1000","Middle","General QA",6
"Інше","Total","500 - 1000","Middle","Manual QA",32
"Інше","Total","500 - 1000","Middle","Performance QA",1
"Інше","Total","500 - 1000","Senior","Manual QA",1
"Інше","Total","500 - 1000","Team Lead","Manual QA",2
"Інше","Total","5000 - 5500","Head","Automation QA",1
"Інше","Total","5000 - 5500","Head","General QA",1
"Інше","Total","5000 - 5500","Manager","General QA",1
"Інше","Total","5000 - 5500","Manager","Manual QA",1
"Інше","Total","5000 - 5500","Middle","Automation QA",1
